        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_6_17  |        cher_lg_Tank  |          PMT number 1 1 2 2 0  |                   41.801*cm 237.827*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 17 
 cher_lg_PMT_30_6_18  |        cher_lg_Tank  |          PMT number 1 1 2 2 1  |                   41.853*cm 238.117*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 18 
 cher_lg_PMT_30_6_19  |        cher_lg_Tank  |          PMT number 1 1 2 2 2  |                   41.906*cm 238.408*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 19 
 cher_lg_PMT_30_6_20  |        cher_lg_Tank  |          PMT number 1 1 2 2 3  |                   41.958*cm 238.698*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 20 
 cher_lg_PMT_30_6_21  |        cher_lg_Tank  |          PMT number 1 1 2 2 4  |                   42.010*cm 238.989*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 21 
 cher_lg_PMT_30_6_22  |        cher_lg_Tank  |          PMT number 1 1 2 2 5  |                   42.062*cm 239.279*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 22 
 cher_lg_PMT_30_6_23  |        cher_lg_Tank  |          PMT number 1 1 2 2 6  |                   42.115*cm 239.569*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 23 
 cher_lg_PMT_30_6_24  |        cher_lg_Tank  |          PMT number 1 1 2 2 7  |                   42.167*cm 239.860*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 24 
 cher_lg_PMT_30_6_25  |        cher_lg_Tank  |          PMT number 1 1 2 3 0  |                   42.441*cm 237.712*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 25 
 cher_lg_PMT_30_6_26  |        cher_lg_Tank  |          PMT number 1 1 2 3 1  |                   42.493*cm 238.002*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 26 
 cher_lg_PMT_30_6_27  |        cher_lg_Tank  |          PMT number 1 1 2 3 2  |                   42.545*cm 238.293*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 27 
 cher_lg_PMT_30_6_28  |        cher_lg_Tank  |          PMT number 1 1 2 3 3  |                   42.598*cm 238.583*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 28 
 cher_lg_PMT_30_6_29  |        cher_lg_Tank  |          PMT number 1 1 2 3 4  |                   42.650*cm 238.873*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 29 
 cher_lg_PMT_30_6_30  |        cher_lg_Tank  |          PMT number 1 1 2 3 5  |                   42.702*cm 239.164*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 30 
 cher_lg_PMT_30_6_31  |        cher_lg_Tank  |          PMT number 1 1 2 3 6  |                   42.754*cm 239.454*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 31 
 cher_lg_PMT_30_6_32  |        cher_lg_Tank  |          PMT number 1 1 2 3 7  |                   42.807*cm 239.745*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 32 
 cher_lg_PMT_30_6_33  |        cher_lg_Tank  |          PMT number 1 1 2 4 0  |                   43.081*cm 237.597*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 33 
 cher_lg_PMT_30_6_34  |        cher_lg_Tank  |          PMT number 1 1 2 4 1  |                   43.133*cm 237.887*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 34 
 cher_lg_PMT_30_6_35  |        cher_lg_Tank  |          PMT number 1 1 2 4 2  |                   43.185*cm 238.177*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 35 
 cher_lg_PMT_30_6_36  |        cher_lg_Tank  |          PMT number 1 1 2 4 3  |                   43.237*cm 238.468*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 36 
 cher_lg_PMT_30_6_37  |        cher_lg_Tank  |          PMT number 1 1 2 4 4  |                   43.290*cm 238.758*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 37 
 cher_lg_PMT_30_6_38  |        cher_lg_Tank  |          PMT number 1 1 2 4 5  |                   43.342*cm 239.049*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 38 
 cher_lg_PMT_30_6_39  |        cher_lg_Tank  |          PMT number 1 1 2 4 6  |                   43.394*cm 239.339*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 39 
 cher_lg_PMT_30_6_40  |        cher_lg_Tank  |          PMT number 1 1 2 4 7  |                   43.446*cm 239.630*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 40 
 cher_lg_PMT_30_6_41  |        cher_lg_Tank  |          PMT number 1 1 2 5 0  |                   43.720*cm 237.482*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 41 
 cher_lg_PMT_30_6_42  |        cher_lg_Tank  |          PMT number 1 1 2 5 1  |                   43.773*cm 237.772*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 42 
 cher_lg_PMT_30_6_43  |        cher_lg_Tank  |          PMT number 1 1 2 5 2  |                   43.825*cm 238.062*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 43 
 cher_lg_PMT_30_6_44  |        cher_lg_Tank  |          PMT number 1 1 2 5 3  |                   43.877*cm 238.353*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 44 
 cher_lg_PMT_30_6_45  |        cher_lg_Tank  |          PMT number 1 1 2 5 4  |                   43.929*cm 238.643*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 45 
 cher_lg_PMT_30_6_46  |        cher_lg_Tank  |          PMT number 1 1 2 5 5  |                   43.982*cm 238.934*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 46 
 cher_lg_PMT_30_6_47  |        cher_lg_Tank  |          PMT number 1 1 2 5 6  |                   44.034*cm 239.224*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 47 
 cher_lg_PMT_30_6_48  |        cher_lg_Tank  |          PMT number 1 1 2 5 7  |                   44.086*cm 239.515*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 48 
 cher_lg_PMT_30_6_49  |        cher_lg_Tank  |          PMT number 1 1 2 6 0  |                   44.360*cm 237.366*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 49 
 cher_lg_PMT_30_6_50  |        cher_lg_Tank  |          PMT number 1 1 2 6 1  |                   44.412*cm 237.657*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 50 
 cher_lg_PMT_30_6_51  |        cher_lg_Tank  |          PMT number 1 1 2 6 2  |                   44.465*cm 237.947*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 51 
